kind,lang,beta_key,weblate_key,beta_value,weblate_value,weblate_last_updated,take,rule
rename,id,dialogue_text_campaign_4_0_22_miniboss_4,dialog_text_campaign_4_0_22_miniboss_4,"Jim Coulers, alias Jim yang Benar, jika aku tidak salah? Kau sulit untuk dilewatkan. Sumberku memberitahuku bahwa kau tidak lagi mewakili kepentingan Kawanan. Dan Komodor baru sangat tertarik padamu. Baiklah, jika aku membawamu bersama dengan kontrak, mungkin kita bisa menyetujui persyaratan yang lebih menguntungkan...","Jim Coulers, alias Jim yang Benar, jika aku tidak salah? Kau sulit untuk dilewatkan. Sumberku memberitahuku bahwa kau tidak lagi mewakili kepentingan Kawanan. Dan Komodor baru sangat tertarik padamu. Baiklah, jika aku membawamu bersama dengan kontrak, mungkin kita bisa menyetujui persyaratan yang lebih menguntungkan…",,weblate,cleanup
rename,kr,dialogue_text_campaign_4_0_22_miniboss_4,dialog_text_campaign_4_0_22_miniboss_4,"짐 쿨러스, 정의로운 짐이라고도 하던가? 틀리지 않았겠지? 쉽게 알아볼 수 있소. 내 정보통에 따르면 당신은 더 이상 상어 떼의 이익을 대변하지 않는다더군. 그리고 새 제독이 당신에게 큰 관심을 가지고 있소. 뭐, 계약서와 함께 당신을 데려간다면 좀 더 유리한 조건으로 합의할 수 있을지도 모르지...","짐 쿨러스, 정의로운 짐이라고도 하던가? 틀리지 않았겠지? 쉽게 알아볼 수 있소. 내 정보통에 따르면 당신은 더 이상 상어 떼의 이익을 대변하지 않는다더군. 그리고 새 제독이 당신에게 큰 관심을 가지고 있소. 뭐, 계약서와 함께 당신을 데려간다면 좀 더 유리한 조건으로 합의할 수 있을지도 모르지…",,weblate,cleanup
rename,tr,dialogue_text_campaign_4_0_22_miniboss_4,dialog_text_campaign_4_0_22_miniboss_4,"Jim Coulers, diğer adıyla Doğrucu Jim, yanılmıyorsam? Seni gözden kaçırmak zor. Kaynaklarım bana artık Sürü'nün çıkarlarını temsil etmediğini söyledi. Ve yeni Komodor şahsınızla son derece ilgili. Eh, eğer seni sözleşmeyle birlikte getirirsem, belki daha uygun koşullarda anlaşabiliriz...","Jim Coulers, diğer adıyla Doğrucu Jim, yanılmıyorsam? Seni gözden kaçırmak zor. Kaynaklarım bana artık Sürü'nün çıkarlarını temsil etmediğini söyledi. Ve yeni Komodor şahsınızla son derece ilgili. Eh, eğer seni sözleşmeyle birlikte getirirsem, belki daha uygun koşullarda anlaşabiliriz…",,weblate,cleanup
rename,vi,dialogue_text_campaign_4_0_22_miniboss_4,dialog_text_campaign_4_0_22_miniboss_4,"Jim Coulers, hay còn gọi là Jim Chính Trực, nếu tôi không nhầm? Khó mà không nhận ra anh. Nguồn tin của tôi nói anh không còn đại diện cho lợi ích của Bầy nữa. Và Chỉ huy mới rất quan tâm đến anh. Nếu tôi mang anh cùng với hợp đồng, có lẽ chúng ta có thể đàm phán với điều kiện tốt hơn...","Jim Coulers, hay còn gọi là Jim Chính Trực, nếu tôi không nhầm? Khó mà không nhận ra anh. Nguồn tin của tôi nói anh không còn đại diện cho lợi ích của Bầy nữa. Và Chỉ huy mới rất quan tâm đến anh. Nếu tôi mang anh cùng với hợp đồng, có lẽ chúng ta có thể đàm phán với điều kiện tốt hơn…",,weblate,cleanup
rename,nl,dialogue_text_campaign_4_0_22_miniboss_4,dialog_text_campaign_4_0_22_miniboss_4,"Jim Coulers, ook bekend als Rechtvaardige Jim, als ik me niet vergis? Je valt op. Mijn bronnen zeggen dat je de belangen van de Bende niet langer vertegenwoordigt. En de nieuwe Commandant is bijzonder geïnteresseerd in jou. Als ik jou samen met het contract aflever, kunnen we misschien gunstiger voorwaarden bedingen...","Jim Coulers, ook bekend als Rechtvaardige Jim, als ik me niet vergis? Je valt op. Mijn bronnen zeggen dat je de belangen van de Bende niet langer vertegenwoordigt. En de nieuwe Commandant is bijzonder geïnteresseerd in jou. Als ik jou samen met het contract aflever, kunnen we misschien gunstiger voorwaarden bedingen…",,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_22_miniboss_win_2,dialog_text_campaign_4_0_22_miniboss_win_2,Peut-être devrais-tu faire un effort et ne pas te montrer sur le pont à chaque fois que nous rencontrons un foutu navire ?,Peut-être devrais-tu faire un effort et ne pas te montrer sur le pont à chaque fois que nous rencontrons un foutu navire ?,,weblate,cleanup
rename,kr,dialogue_text_campaign_4_0_22_miniboss_win_2,dialog_text_campaign_4_0_22_miniboss_win_2,네가 노력해서 빌어먹을 배를 만날 때마다 갑판에 나타나지 않는 게 낫겠어.,네가 노력해서 빌어먹을 배를 만날 때마다 갑판에 나타나지 않는 게 낫겠어?,2026-08-16T07:19,beta,review
rename,fr,dialogue_text_campaign_4_0_boss_1,dialog_text_campaign_4_0_boss_1,"Asper ! Libère mes hommes et nous nous séparerons en paix ! Tu peux même garder cette forteresse moisie ! Si nous prenons le fort par la force, mon offre ne sera plus aussi généreuse !","Asper ! Libère mes hommes et nous nous séparerons en paix ! Tu peux même garder cette forteresse moisie ! Si nous prenons le fort par la force, mon offre ne sera plus aussi généreuse !",,weblate,cleanup
rename,en,dialogue_text_campaign_4_0_boss_2,dialog_text_campaign_4_0_boss_2,I'll take your offer into consideration...,I'll take your offer into consideration…,,weblate,cleanup
rename,es,dialogue_text_campaign_4_0_boss_2,dialog_text_campaign_4_0_boss_2,Tomaré su oferta en consideración...,Tomaré su oferta en consideración…,,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_boss_2,dialog_text_campaign_4_0_boss_2,Je prendrai votre offre en considération...,Je prendrai votre offre en considération…,,weblate,cleanup
rename,pt,dialogue_text_campaign_4_0_boss_2,dialog_text_campaign_4_0_boss_2,Vou ter a sua oferta em consideração...,Vou ter a sua oferta em consideração…,,weblate,cleanup
rename,pl,dialogue_text_campaign_4_0_boss_2,dialog_text_campaign_4_0_boss_2,Wezmę twoją ofertę pod uwagę...,Wezmę twoją ofertę pod uwagę…,,weblate,cleanup
rename,de,dialogue_text_campaign_4_0_boss_2,dialog_text_campaign_4_0_boss_2,Ich werde Ihr Angebot in Betracht ziehen...,Ich werde Ihr Angebot in Betracht ziehen…,,weblate,cleanup
rename,it,dialogue_text_campaign_4_0_boss_2,dialog_text_campaign_4_0_boss_2,Terrò in considerazione la sua offerta...,Terrò in considerazione la sua offerta…,,weblate,cleanup
rename,th,dialogue_text_campaign_4_0_boss_2,dialog_text_campaign_4_0_boss_2,ข้าจะรับข้อเสนอของท่านไว้พิจารณา...,ข้าจะรับข้อเสนอของท่านไว้พิจารณา…,,weblate,cleanup
rename,id,dialogue_text_campaign_4_0_boss_2,dialog_text_campaign_4_0_boss_2,Akan kupertimbangkan tawaranmu...,Akan kupertimbangkan tawaranmu…,,weblate,cleanup
rename,kr,dialogue_text_campaign_4_0_boss_2,dialog_text_campaign_4_0_boss_2,네 제안을 고려해 보겠소...,네 제안을 고려해 보겠소…,,weblate,cleanup
rename,tr,dialogue_text_campaign_4_0_boss_2,dialog_text_campaign_4_0_boss_2,Teklifinizi dikkate alacağım...,Teklifinizi dikkate alacağım…,,weblate,cleanup
rename,vi,dialogue_text_campaign_4_0_boss_2,dialog_text_campaign_4_0_boss_2,Tôi sẽ xem xét đề nghị của anh...,Tôi sẽ xem xét đề nghị của anh…,,weblate,cleanup
rename,nl,dialogue_text_campaign_4_0_boss_2,dialog_text_campaign_4_0_boss_2,Ik zal je voorstel overwegen...,Ik zal je voorstel overwegen…,,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_boss_3,dialog_text_campaign_4_0_boss_3,Eh bien... Il semble que vos conditions soient inacceptables !,Eh bien... Il semble que vos conditions soient inacceptables !,,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_boss_win_1,dialog_text_campaign_4_0_boss_win_1,"Mako, mon garçon, qu'est-ce qu'ils t'ont fait ? Attends, tu as toujours été comme ça.","Mako, mon garçon, qu'est-ce qu'ils t'ont fait ? Attends, tu as toujours été comme ça.",,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_boss_win_3,dialog_text_campaign_4_0_boss_win_3,"Je ne vois pas ton frère, Yago. Où est-il, tout va bien pour lui ?","Je ne vois pas ton frère, Yago. Où est-il, tout va bien pour lui ?",,weblate,cleanup
rename,en,dialogue_text_campaign_4_1_region_2,dialog_text_campaign_4_1_region_2,"If Byle has kept any traditions in the squad, then the most suitable place for execution is Sawtooth Cape. All traitors and rebels are taken there and fed to...","If Byle has kept any traditions in the squad, then the most suitable place for execution is Sawtooth Cape. All traitors and rebels are taken there and fed to…",,weblate,cleanup
rename,es,dialogue_text_campaign_4_1_region_2,dialog_text_campaign_4_1_region_2,"Si Byle ha conservado alguna tradición en el escuadrón, entonces el lugar más adecuado para la ejecución es el Cabo Dientes de Sierra. Todos los traidores y rebeldes son llevados allí y alimentados a...","Si Byle ha conservado alguna tradición en el escuadrón, entonces el lugar más adecuado para la ejecución es el Cabo Dientes de Sierra. Todos los traidores y rebeldes son llevados allí y alimentados a…",,weblate,cleanup
rename,fr,dialogue_text_campaign_4_1_region_2,dialog_text_campaign_4_1_region_2,"Si Byle a conservé des traditions dans l'escouade, alors l'endroit le plus approprié pour l'exécution est le Cap des Dents de Scie. Tous les traîtres et les rebelles y sont emmenés et donnés à manger à...","Si Byle a conservé des traditions dans l'escouade, alors l'endroit le plus approprié pour l'exécution est le Cap des Dents de Scie. Tous les traîtres et les rebelles y sont emmenés et donnés à manger à…",,weblate,cleanup
rename,pt,dialogue_text_campaign_4_1_region_2,dialog_text_campaign_4_1_region_2,"Se Byle manteve alguma tradição no esquadrão, então o local mais adequado para a execução é o Cabo Serra. Todos os traidores e rebeldes são levados para lá e dados como alimento a...","Se Byle manteve alguma tradição no esquadrão, então o local mais adequado para a execução é o Cabo Serra. Todos os traidores e rebeldes são levados para lá e dados como alimento a…",,weblate,cleanup
rename,pl,dialogue_text_campaign_4_1_region_2,dialog_text_campaign_4_1_region_2,"Jeśli Byle zachował jakiekolwiek tradycje w oddziale, to najbardziej odpowiednim miejscem egzekucji jest Przylądek Piłozębów. Wszyscy zdrajcy i buntownicy są tam zabierani i karmieni...","Jeśli Byle zachował jakiekolwiek tradycje w oddziale, to najbardziej odpowiednim miejscem egzekucji jest Przylądek Piłozębów. Wszyscy zdrajcy i buntownicy są tam zabierani i karmieni…",,weblate,cleanup
rename,de,dialogue_text_campaign_4_1_region_2,dialog_text_campaign_4_1_region_2,"Wenn Byle irgendwelche Traditionen in der Truppe beibehalten hat, dann ist der geeignetste Ort für eine Hinrichtung Kap Sägezahn. Alle Verräter und Aufständischen werden dorthin gebracht und verfüttert an...","Wenn Byle irgendwelche Traditionen in der Truppe beibehalten hat, dann ist der geeignetste Ort für eine Hinrichtung Kap Sägezahn. Alle Verräter und Aufständischen werden dorthin gebracht und verfüttert an…",,weblate,cleanup
rename,it,dialogue_text_campaign_4_1_region_2,dialog_text_campaign_4_1_region_2,"Se Byle ha mantenuto qualche tradizione nella squadra, allora il luogo più adatto per l'esecuzione è Capo Seghetto. Tutti i traditori e i ribelli vengono portati lì e dati in pasto a...","Se Byle ha mantenuto qualche tradizione nella squadra, allora il luogo più adatto per l'esecuzione è Capo Seghetto. Tutti i traditori e i ribelli vengono portati lì e dati in pasto a…",,weblate,cleanup
rename,th,dialogue_text_campaign_4_1_region_2,dialog_text_campaign_4_1_region_2,ถ้าไบลยังคงรักษาประเพณีใดๆ ไว้ในหน่วย สถานที่ที่เหมาะสมที่สุดสำหรับการประหารก็คือแหลมเลื่อย ทุกคนที่เป็นคนทรยศและกบฏจะถูกนำตัวไปที่นั่นและถูกป้อนให้กับ...,ถ้าไบลยังคงรักษาประเพณีใดๆ ไว้ในหน่วย สถานที่ที่เหมาะสมที่สุดสำหรับการประหารก็คือแหลมเลื่อย ทุกคนที่เป็นคนทรยศและกบฏจะถูกนำตัวไปที่นั่นและถูกป้อนให้กับ…,,weblate,cleanup
rename,id,dialogue_text_campaign_4_1_region_2,dialog_text_campaign_4_1_region_2,"Jika Byle masih mempertahankan tradisi apa pun di pasukan, maka tempat yang paling cocok untuk eksekusi adalah Tanjung Gerigi. Semua pengkhianat dan pemberontak dibawa ke sana dan dijadikan makanan untuk...","Jika Byle masih mempertahankan tradisi apa pun di pasukan, maka tempat yang paling cocok untuk eksekusi adalah Tanjung Gerigi. Semua pengkhianat dan pemberontak dibawa ke sana dan dijadikan makanan untuk…",,weblate,cleanup
rename,jp,dialogue_text_campaign_4_1_region_2,dialog_text_campaign_4_1_region_2,もしバイルが隊に何らかの伝統を残しているなら、処刑に最もふさわしい場所は鋸歯状岬だろう。すべての裏切り者と反逆者はそこに連れて行かれ、…に食わせられる。,もしバイルが隊に何らかの伝統を残しているなら、処刑に最もふさわしい場所は鋸歯状岬だろう。すべての裏切り者と反逆者はそこに連れて行かれ、…に食わせられる……,2026-08-16T07:19,beta,review
rename,tr,dialogue_text_campaign_4_1_region_2,dialog_text_campaign_4_1_region_2,"Eğer Byle, birlikte bir takım gelenekleri koruduysa infaz için en uygun yer Testerediş Burnu'dur. Tüm hainler ve isyancılar oraya götürülür ve yem olarak verilir...","Eğer Byle, birlikte bir takım gelenekleri koruduysa infaz için en uygun yer Testerediş Burnu'dur. Tüm hainler ve isyancılar oraya götürülür ve yem olarak verilir…",,weblate,cleanup
rename,vi,dialogue_text_campaign_4_1_region_2,dialog_text_campaign_4_1_region_2,"Nếu Byle vẫn giữ truyền thống cũ, thì nơi hành quyết thích hợp nhất là Mũi Răng Cưa. Tất cả những kẻ phản bội và nổi loạn đều bị đưa đến đó và cho ăn...","Nếu Byle vẫn giữ truyền thống cũ, thì nơi hành quyết thích hợp nhất là Mũi Răng Cưa. Tất cả những kẻ phản bội và nổi loạn đều bị đưa đến đó và cho ăn…",,weblate,cleanup
